"game_id","nickname","score","rating"
2362,"BetterBot",NA,"1859"
2362,"Eloquent",NA,"1775"
2363,"BetterBot",NA,"1753"
2363,"Thejana123",NA,"1612"
2364,"BetterBot",NA,"1811"
2364,"lindawolk",NA,"1500?"
2365,"BetterBot",329,"1687"
2365,"rcg",404,"1713"
2366,"BetterBot",376,"1830"
2366,"depoa",273,"1747"
2367,"BetterBot",398,"1819"
2367,"Torquayfan2303",378,"1765"
2368,"BetterBot",NA,"1720"
2368,"Churrrro",NA,"1683"
2369,"BetterBot",370,"1769"
2369,"PrimordialOne",246,"1635"
2370,"bensmum",327,"1664?"
2370,"BetterBot",439,"1776"
2371,"BetterBot",353,"1544"
2371,"riverquean",441,"1792"
2372,"BetterBot",227,"1714"
2372,"Churrrro",420,"1753"
2373,"BetterBot",399,"1782"
2373,"wawayaya",357,"1866"
2374,"BetterBot",422,"1764"
2374,"Thuban",259,"1580"
2375,"BetterBot",NA,"1714"
2375,"rcg",NA,"1684"
2376,"BetterBot",NA,"1746"
2376,"IlmanHaziq",NA,"1752"
2377,"Anita",360,"1543"
2377,"BetterBot",349,"1681"
2378,"BetterBot",373,"1858"
2378,"Eloquent",456,"1775"
2379,"BetterBot",333,"1832"
2379,"yss",345,"1741"
2380,"BetterBot",380,"1817"
2380,"PrimordialOne",340,"1711"
2381,"BetterBot",407,"1816"
2381,"davidavid",323,"1840"
2382,"BetterBot",NA,"1852"
2382,"Gimhan04",NA,"1617"
2383,"BetterBot",362,"1706"
2383,"Kabashibi",426,"1681"
2384,"BetterBot",419,"1640"
2384,"gppa",303,"1701"
2385,"BetterBot",328,"1854"
2385,"Eloquent",440,"1775"
2386,"BetterBot",331,"1831"
2386,"EUJI_PBC2037",332,"1692"
2387,"BetterBot",349,"1775"
2387,"davidavid",333,"1713"
2388,"BetterBot",313,"1873"
2388,"marvin",427,"1759"
2389,"BetterBot",NA,"1632"
2389,"deathstar",NA,"1554"
2390,"BetterBot",416,"1889"
2390,"marvin",447,"1753"
2391,"BetterBot",306,"1826"
2391,"Eloquent",418,"1775"
2392,"BetterBot",680,"1757"
2392,"Manuuuuu",133,"1672"
2393,"BetterBot",NA,"1663"
2393,"Jammiwam",NA,"1535"
2394,"BetterBot",389,"1911"
2394,"domer8t8",259,"1621"
2395,"BetterBot",417,"1876"
2395,"Xerxes",382,"1680"
2396,"amogh",465,"1908"
2396,"BetterBot",249,"1880"
2397,"Baphead",437,"1890"
2397,"BetterBot",362,"1875"
2398,"BetterBot",NA,"1777"
2398,"Torquayfan2303",NA,"1745"
2399,"BetterBot",NA,"1686"
2399,"doobie",NA,"1376"
2400,"Aeolian",NA,"1444"
2400,"BetterBot",NA,"1840"
2401,"BetterBot",NA,"1626"
2401,"EMC",NA,"1489"
2402,"BetterBot",386,"1895"
2402,"Eloquent",456,"1775"
2403,"BetterBot",281,"1666"
2403,"frs",526,"1764"
2404,"BetterBot",325,"1673"
2404,"rcg",380,"1713"
2405,"BetterBot",NA,"1650"
2405,"deathstar",NA,"1715"
2406,"BetterBot",435,"1921"
2406,"Crookshanks",336,"1740"
2407,"BetterBot",392,"1867"
2407,"marvin",464,"1728"
2408,"BetterBot",396,"1830"
2408,"PrimordialOne",400,"1702"
2409,"bensmum",NA,"1705"
2409,"BetterBot",NA,"1832"
2410,"BetterBot",302,"1677"
2410,"riverquean",474,"1814"
2411,"BetterBot",290,"1853"
2411,"tramper",497,"2088"
2412,"BetterBot",307,"1899"
2412,"Eloquent",497,"1775"
2413,"BetterBot",NA,"1882"
2413,"Kairos",NA,"2018"
2414,"BetterBot",NA,"1903"
2414,"stramash",NA,"1570"
2415,"BetterBot",NA,"1786"
2415,"blitztkr",NA,"1911"
2416,"BetterBot",461,"1671"
2416,"wuffy",320,"1421"
2417,"BetterBot",440,"1690"
2417,"pintis",277,"1387?"
2418,"BetterBot",449,"1619"
2418,"deathstar",367,"1607"
2419,"BetterBot",380,"1627"
2419,"mizhubbard",371,"1595"
2420,"BetterBot",441,"1657"
2420,"deathstar",392,"1606"
2421,"BetterBot",341,"1685"
2421,"rcg",407,"1713"
2422,"BetterBot",429,"1886"
2422,"Torquayfan2303",386,"1660"
2423,"BetterBot",345,"1899"
2423,"marvin",280,"1743"
2424,"BetterBot",285,"1860"
2424,"NatthanonL",446,"1917"
2425,"BetterBot",NA,"1811"
2425,"JoelTeh",NA,"1543"
2426,"BetterBot",NA,"1605"
2426,"freebritney",NA,"1739"
2427,"BetterBot",NA,"1670"
2427,"EMC",NA,"1553"
2428,"BetterBot",315,"1693"
2428,"rcg",440,"1713"
2429,"BetterBot",NA,"1746"
2429,"PVMG",NA,"1888"
2430,"BetterBot",NA,"1634"
2430,"deathstar",NA,"1575"
2431,"BetterBot",404,"1657"
2431,"Churrrro",397,"1732"
2432,"BetterBot",356,"1835"
2432,"Eloquent",385,"1775"
2433,"BetterBot",NA,"1624"
2433,"DitmasPark",NA,"1577?"
2434,"BetterBot",400,"1891"
2434,"blitztkr",400,"1911"
2435,"BetterBot",396,"1563"
2435,"mcqueen",281,"1463"
2436,"BetterBot",NA,"1868"
2436,"marvin",NA,"1736"
2437,"BetterBot",412,"1835"
2437,"Vidyam",228,"1352"
2438,"BetterBot",NA,"1860"
2438,"chewkz",NA,"1627?"
2439,"BetterBot",394,"1839"
2439,"Super",451,"1854"
2440,"BetterBot",426,"1745"
2440,"Churrrro",305,"1712"
2441,"BetterBot",505,"1838"
2441,"CornyG",379,"1734"
2442,"BetterBot",359,"1920"
2442,"Kavindu",399,"1801"
2443,"BetterBot",387,"1607"
2443,"condorave",318,"1735"
2444,"BetterBot",335,"1875"
2444,"naushika",186,"1500?"
2445,"BetterBot",NA,"1677"
2445,"rcg",NA,"1684"
2446,"BetterBot",NA,"1739"
2446,"Torquayfan2303",NA,"1729"
2447,"BetterBot",NA,"1865"
2447,"Eloquent",NA,"1775"
2448,"BetterBot",392,"1705"
2448,"rcg",505,"1713"
2449,"BetterBot",NA,"1833"
2449,"Lola",NA,"1871"
2450,"BetterBot",390,"1817"
2450,"franvi",331,"1658"
2451,"Anita",435,"1552"
2451,"BetterBot",280,"1597"
2452,"BetterBot",NA,"1641"
2452,"freebritney",NA,"1719"
2453,"BetterBot",381,"1838"
2453,"jawedshamims",452,"1853"
2454,"BetterBot",NA,"1719"
2454,"kyjo55555",NA,"1573?"
2455,"BetterBot",NA,"1699"
2455,"Kabashibi",NA,"1658"
2456,"BetterBot",368,"1629"
2456,"Lydker",473,"1680"
2457,"BetterBot",361,"1877"
2457,"franvi",356,"1745"
2458,"BetterBot",303,"1694"
2458,"rcg",263,"1701"
2459,"BetterBot",293,"1836"
2459,"Eloquent",489,"1775"
2460,"BetterBot",401,"1846"
2460,"MASTERTAPE",345,"1772"
2461,"BetterBot",NA,"1804"
2461,"Lola",NA,"1804"
2462,"BetterBot",266,"1771"
2462,"Vitex",476,"1930"
2463,"BetterBot",344,"1707"
2463,"rcg",417,"1713"
2464,"BetterBot",398,"1886"
2464,"SoKoSteve",379,"1870?"
2465,"BetterBot",NA,"1876"
2465,"davidavid",NA,"1793"
2466,"BetterBot",327,"1871"
2466,"joelnathanael",354,"1689"
2467,"BetterBot",277,"1714"
2467,"rcg",444,"1684"
2468,"BetterBot",461,"1842"
2468,"Kavindu",475,"1871"
2469,"BetterBot",297,"1940"
2469,"davidavid",453,"1795"
2470,"BetterBot",350,"1859"
2470,"joelnathanael",354,"1680"
2471,"BetterBot",312,"1861"
2471,"Rbwingi",376,"1536?"
2472,"BetterBot",305,"1563"
2472,"QueenE",429,"1604"
2473,"BetterBot",295,"1619"
2473,"Sluggin24",158,"1525"
2474,"BetterBot",374,"1762"
2474,"Eloquent",291,"1775"
2475,"BetterBot",312,"1856"
2475,"Zadboi",387,"1890?"
2476,"BetterBot",407,"1869"
2476,"MimiH",327,"1795"
2477,"BetterBot",371,"1781"
2477,"KENZO",469,"1700"
2478,"BetterBot",500,"1811"
2478,"franvi",324,"1664"
2479,"BetterBot",NA,"1849"
2479,"Torquayfan2303",NA,"1869"
2480,"BetterBot",402,"1915"
2480,"Eloquent",423,"1775"
2481,"BetterBot",NA,"1816"
2481,"Super",NA,"1827"
2482,"BetterBot",356,"1863"
2482,"GOHYUFEN_PEB1109",301,"1793"
2483,"BetterBot",409,"1826"
2483,"bifftufc",356,"1678"
2484,"BetterBot",NA,"1767"
2484,"Crookshanks",NA,"1784"
2485,"BetterBot",400,"1847"
2485,"ManaalAsher",309,"1940"
2486,"BetterBot",362,"1691"
2486,"lindawolk",316,"1459"
2487,"10Dots",354,"1620?"
2487,"BetterBot",354,"1872"
2488,"BetterBot",NA,"1639"
2488,"deathstar",NA,"1624"
2489,"BetterBot",365,"1753"
2489,"Kabashibi",386,"1638"
2490,"BetterBot",365,"1894"
2490,"Hawraa",325,"1722"
2491,"BetterBot",NA,"1803"
2491,"Eloquent",NA,"1775"
2492,"aster",472,"1581?"
2492,"BetterBot",381,"1813"
2493,"BetterBot",407,"1933"
2493,"domer8t8",370,"1566"
2494,"BetterBot",NA,"1862"
2494,"marvin",NA,"1779"
2495,"BetterBot",413,"1932"
2495,"tramper",426,"2098"
2496,"BetterBot",448,"1702"
2496,"PVMG",285,"1850"
2497,"BetterBot",530,"1659"
2497,"GPeters",315,"1535"
2498,"BetterBot",NA,"1660"
2498,"Spidervillain",NA,"1792"
2499,"BetterBot",330,"1694"
2499,"Churrrro",332,"1764"
2500,"BetterBot",430,"1814"
2500,"Eloquent",371,"1775"
2501,"BetterBot",NA,"1820"
2501,"Eloquent",NA,"1775"
2502,"BetterBot",419,"1801"
2502,"Torquayfan2303",389,"1773"
2503,"BetterBot",322,"1886"
2503,"marvin",347,"1757"
2504,"BetterBot",402,"1706"
2504,"EMC",317,"1461"
2505,"BetterBot",345,"1830"
2505,"Kairos",463,"1994"
2506,"BetterBot",NA,"1648"
2506,"freebritney",NA,"1676"
2507,"BetterBot",336,"1934"
2507,"Xerxes",382,"1663"
2508,"AidanHo",183,"1929"
2508,"BetterBot",292,"1811"
2509,"BetterBot",326,"1628"
2509,"EMC",379,"1544"
2510,"BetterBot",475,"1781"
2510,"earth",312,"1879"
2511,"BetterBot",NA,"1879"
2511,"tramper",NA,"2104"
2512,"BetterBot",472,"1650"
2512,"EMC",226,"1535"
2513,"BetterBot",NA,"1620"
2513,"ElephantMJN",NA,"1592"
2514,"BetterBot",NA,"1877"
2514,"Super",NA,"1863"
2515,"BetterBot",363,"1749"
2515,"Eloquent",440,"1775"
2516,"BetterBot",NA,"1839"
2516,"PrimordialOne",NA,"1647"
2517,"Alex1959",NA,"1633"
2517,"BetterBot",NA,"1811"
2518,"BetterBot",NA,"1589"
2518,"jerryd",NA,"1549?"
2519,"BetterBot",NA,"1621"
2519,"deathstar",NA,"1615"
2520,"BetterBot",482,"1858"
2520,"marvin",459,"1783"
2521,"BetterBot",317,"1679"
2521,"deathstar",331,"1600"
2522,"BetterBot",379,"1637"
2522,"peteblank",360,"1715"
2523,"BetterBot",465,"1729"
2523,"deathstar",315,"1605"
2524,"BetterBot",358,"1640"
2524,"EMC",385,"1543"
2525,"BetterBot",NA,"1840"
2525,"marvin",NA,"1761"
2526,"BetterBot",386,"1875"
2526,"marvin",346,"1768"
2527,"BetterBot",297,"1663"
2527,"freebritney",457,"1675"
2528,"BetterBot",357,"1696"
2528,"freebritney",429,"1704"
2529,"BetterBot",449,"1896"
2529,"JoelTeh",337,"1532"
2530,"BetterBot",375,"1680"
2530,"kyjo55555",398,"1573?"
2531,"BetterBot",NA,"1774"
2531,"Lola",NA,"1786"
2532,"BetterBot",339,"1915"
2532,"Eloquent",464,"1775"
2533,"BetterBot",351,"1714"
2533,"rcg",339,"1684"
2534,"BetterBot",417,"1692"
2534,"Panda456",343,"1618?"
2535,"BetterBot",374,"1802"
2535,"Lola",417,"1769"
2536,"BetterBot",440,"1758"
2536,"squashy",379,"1681"
2537,"BetterBot",NA,"1837"
2537,"rasnz",NA,"1486"
2538,"BetterBot",376,"1853"
2538,"Crookshanks",432,"1735"
2539,"BetterBot",421,"1925"
2539,"Crookshanks",320,"1804"
2540,"BetterBot",423,"1855"
2540,"Super",392,"1885"
2541,"BetterBot",NA,"1690"
2541,"Jammiwam",NA,"1548"
2542,"BetterBot",394,"1853"
2542,"Xerxes",411,"1696"
2543,"BetterBot",NA,"1827"
2543,"shaneabbas",NA,"1841"
2544,"Akiff",411,"1875"
2544,"BetterBot",262,"1748"
2545,"BetterBot",354,"1797"
2545,"dezinga",528,"1898"
2546,"BetterBot",339,"1910"
2546,"marvin",367,"1732"
2547,"BetterBot",428,"1734"
2547,"deathstar",311,"1648"
2548,"BetterBot",NA,"1847"
2548,"GOHYUFEN_PEB1109",NA,"1809"
2549,"BetterBot",314,"1613"
2549,"riverquean",413,"1783"
2550,"BetterBot",475,"1775"
2550,"tramper",474,"2031"
2551,"BetterBot",289,"1677"
2551,"Churrrro",405,"1764"
2552,"BetterBot",343,"1616"
2552,"FredFlintstone",395,"1792"
2553,"BetterBot",NA,"1650"
2553,"riverquean",NA,"1774"
2554,"BetterBot",NA,"1694"
2554,"rcg",NA,"1701"
2555,"BetterBot",NA,"1573"
2555,"Kakapo",NA,"1873"
2556,"andreatan",241,"1539"
2556,"BetterBot",417,"1818"
2557,"BetterBot",420,"1680"
2557,"PureleyX",271,"1753?"
2558,"BetterBot",NA,"1633"
2558,"vince",NA,"1679"
2559,"BetterBot",423,"1898"
2559,"Rbwingi",359,"1591?"
2560,"BetterBot",289,"1664"
2560,"condorave",339,"1775"
2561,"BetterBot",NA,"1849"
2561,"Eloquent",NA,"1775"
2562,"BetterBot",337,"1812"
2562,"markuz",387,"1521?"
2563,"BetterBot",364,"1840"
2563,"Matt_86",430,"1884"
2564,"BetterBot",436,"1944"
2564,"Pasindu",276,"1610"
2565,"BetterBot",387,"1646"
2565,"freebritney",463,"1696"
2566,"BetterBot",NA,"1815"
2566,"Eloquent",NA,"1775"
2567,"BetterBot",388,"1837"
2567,"Eloquent",414,"1775"
2568,"BetterBot",NA,"1641"
2568,"rcg",NA,"1713"
2569,"BetterBot",NA,"1636"
2569,"PureleyX",NA,"1746"
2570,"BetterBot",489,"1726"
2570,"jawedshamims",428,"1861"
2571,"BetterBot",371,"1662"
2571,"Sprite143",281,"1363?"
2572,"Archana_Padumadasa",486,"1770"
2572,"BetterBot",400,"1825"
2573,"BetterBot",363,"1857"
2573,"Eloquent",397,"1775"
2574,"BetterBot",NA,"1916"
2574,"Xerxes",NA,"1679"
2575,"BetterBot",368,"1611"
2575,"rcg",393,"1713"
2576,"BetterBot",435,"1716"
2576,"PrimordialOne",295,"1666"
2577,"BetterBot",NA,"1847"
2577,"domer8t8",NA,"1608"
2578,"BetterBot",368,"1848"
2578,"kon250002",353,"1401?"
2579,"BetterBot",411,"1870"
2579,"Super",261,"1886"
2580,"BetterBot",NA,"1685"
2580,"jawedshamims",NA,"1843"
2581,"BetterBot",488,"1622"
2581,"GPeters",487,"1519"
2582,"BetterBot",405,"1884"
2582,"Eloquent",432,"1775"
2583,"BetterBot",NA,"1802"
2583,"Yuvraj123",NA,"1524"
2584,"BetterBot",NA,"1882"
2584,"MYJTehx",NA,"1682"
2585,"BetterBot",352,"1888"
2585,"Eloquent",467,"1775"
2586,"BetterBot",440,"1827"
2586,"lindawolk",330,"1500?"
2587,"BetterBot",509,"1714"
2587,"rcg",382,"1684"
2588,"BetterBot",NA,"1881"
2588,"Vitex",NA,"1851"
2589,"BetterBot",NA,"1913"
2589,"Thuban",NA,"1634"
2590,"BetterBot",NA,"1849"
2590,"dezinga",NA,"1945"
2591,"BetterBot",NA,"1843"
2591,"Kavindu",NA,"1926"
2592,"BetterBot",NA,"1808"
2592,"marvin",NA,"1834"
2593,"BetterBot",266,"1796"
2593,"Eloquent",362,"1775"
2594,"BetterBot",396,"1830"
2594,"tramper",384,"2123"
2595,"BetterBot",360,"1707"
2595,"Churrrro",240,"1652"
2596,"BetterBot",NA,"1728"
2596,"Eloquent",NA,"1775"
2597,"BetterBot",483,"1694"
2597,"rcg",450,"1701"
2598,"BetterBot",335,"1825"
2598,"clabbers",485,"2041"
2599,"BetterBot",371,"1804"
2599,"Pasindu26",409,"1692"
2600,"BetterBot",342,"1759"
2600,"jawedshamims",440,"1867"
2601,"BetterBot",415,"1869"
2601,"marvin",243,"1726"
2602,"BetterBot",NA,"1843"
2602,"Super",NA,"1935"
2603,"BetterBot",NA,"1851"
2603,"tramper",NA,"2054"
2604,"BetterBot",NA,"1876"
2604,"marvin",NA,"1767"
2605,"BetterBot",387,"1901"
2605,"marvin",363,"1694"
2606,"BetterBot",429,"1857"
2606,"Crookshanks",382,"1794"
2607,"BetterBot",NA,"1627"
2607,"jocelot",NA,"1391"
2608,"BetterBot",NA,"1782"
2608,"Eloquent",NA,"1775"
2609,"BetterBot",371,"1871"
2609,"timetravellers",356,"1764"
2610,"BetterBot",479,"1829"
2610,"JoelTeh",245,"1543"
2611,"BetterBot",368,"1642"
2611,"Lydker",440,"1667"
2612,"BetterBot",311,"1814"
2612,"TimothySean",332,"1683"
2613,"BetterBot",406,"1719"
2613,"riverquean",381,"1809"
2614,"BetterBot",364,"1702"
2614,"scaredy",406,"1693"
2615,"BetterBot",260,"1786"
2615,"markuz",452,"1370?"
2616,"BetterBot",NA,"1627"
2616,"QueenE",NA,"1592"
2617,"BetterBot",NA,"1845"
2617,"Super",NA,"1784"
2618,"BetterBot",377,"1713"
2618,"mizhubbard",375,"1652"
2619,"BetterBot",393,"1694"
2619,"Churrrro",413,"1764"
2620,"BetterBot",402,"1862"
2620,"NatthanonL",471,"1860"
2621,"BetterBot",330,"1801"
2621,"santa2",262,"1500?"
2622,"BetterBot",304,"1659"
2622,"gppa",438,"1639"
2623,"BetterBot",NA,"1666"
2623,"riverquean",NA,"1810"
2624,"BetterBot",485,"1870"
2624,"davidavid",308,"1833"
2625,"BetterBot",479,"1863"
2625,"domer8t8",359,"1581"
2626,"BetterBot",NA,"1684"
2626,"riverquean",NA,"1808"
2627,"BetterBot",NA,"1842"
2627,"Mohd.Irfan",NA,"1597"
2628,"BetterBot",NA,"1645"
2628,"GPeters",NA,"1542"
2629,"BetterBot",NA,"1802"
2629,"joelnathanael",NA,"1627"
2630,"BetterBot",435,"1618"
2630,"Galion",359,"1533"
2631,"BetterBot",421,"1756"
2631,"Churrrro",306,"1714"
2632,"BetterBot",190,"1676"
2632,"rcg",188,"1713"
2633,"BetterBot",NA,"1876"
2633,"Crookshanks",NA,"1753"
2634,"BetterBot",454,"1829"
2634,"splayer",333,"1856?"
2635,"BetterBot",NA,"1714"
2635,"rcg",NA,"1684"
2636,"ApredMark",NA,"1834"
2636,"BetterBot",NA,"1949"
2637,"BetterBot",NA,"1815"
2637,"IlmanHaziq",NA,"1647"
2638,"BetterBot",398,"1680"
2638,"scaredy",287,"1608"
2639,"BetterBot",NA,"1844"
2639,"blitztkr",NA,"1942"
2640,"BetterBot",398,"1920"
2640,"Cookeh",176,"1627"
2641,"BetterBot",341,"1808"
2641,"Eloquent",517,"1775"
2642,"BetterBot",358,"1815"
2642,"dezinga",479,"1911"
2643,"BetterBot",NA,"1715"
2643,"Torquayfan2303",NA,"1704"
2644,"BetterBot",365,"1921"
2644,"Emeryz",352,"1696"
2645,"BetterBot",429,"1807"
2645,"peggy",383,"1500?"
2646,"BetterBot",508,"1827"
2646,"Eloquent",421,"1775"
2647,"BetterBot",NA,"1621"
2647,"freebritney",NA,"1716"
2648,"BetterBot",437,"1849"
2648,"OlasElRey",193,"1667"
2649,"AWFUL",557,"1973"
2649,"BetterBot",302,"1876"
2650,"BetterBot",451,"1906"
2650,"Eloquent",417,"1775"
2651,"BetterBot",NA,"1821"
2651,"heyitsOlive",NA,"1526"
2652,"BetterBot",NA,"1693"
2652,"Kabashibi",NA,"1703"
2653,"BetterBot",375,"1800"
2653,"Kairos",402,"1715"
2654,"BetterBot",345,"1655"
2654,"EMC",391,"1554"
2655,"BetterBot",NA,"1863"
2655,"Lola",NA,"1841"
2656,"BetterBot",344,"1807"
2656,"Mohd.Irfan",368,"1612"
2657,"BetterBot",415,"1792"
2657,"solamae",198,"1261?"
2658,"BetterBot",NA,"1843"
2658,"franvi",NA,"1733"
2659,"BetterBot",450,"1639"
2659,"ktlvsq",308,"1439"
2660,"BetterBot",467,"1609"
2660,"deathstar",246,"1571"
2661,"BetterBot",NA,"1737"
2661,"Kabashibi",NA,"1775"
2662,"BetterBot",429,"1675"
2662,"cccc",309,"1504"
2663,"BetterBot",NA,"1875"
2663,"jodel",NA,"1819"
2664,"BetterBot",387,"1623"
2664,"TheGidfather",340,"1515"
2665,"BetterBot",366,"1898"
2665,"Eloquent",333,"1775"
2666,"BetterBot",466,"1815"
2666,"Kavindu",355,"1913"
2667,"BetterBot",357,"1902"
2667,"kenting",339,"1802"
2668,"BetterBot",405,"1876"
2668,"Eloquent",438,"1775"
2669,"BetterBot",322,"1855"
2669,"heyitsOlive",289,"1577"
2670,"bensmum",NA,"1662"
2670,"BetterBot",NA,"1835"
2671,"BethMix",350,"1560"
2671,"BetterBot",351,"1605"
2672,"BetterBot",365,"1829"
2672,"tramper",385,"2107"
2673,"BetterBot",NA,"1707"
2673,"Churrrro",NA,"1712"
2674,"BetterBot",NA,"1680"
2674,"Churrrro",NA,"1764"
2675,"BetterBot",372,"1748"
2675,"Eloquent",406,"1775"
2676,"BetterBot",314,"1828"
2676,"davidavid",347,"1681"
2677,"BetterBot",377,"1631"
2677,"bobcubed",420,"1301?"
2678,"BetterBot",406,"1829"
2678,"Eloquent",481,"1775"
2679,"BetterBot",400,"1622"
2679,"kyjo55555",298,"1620?"
2680,"BetterBot",352,"1706"
2680,"rcg",365,"1713"
2681,"BetterBot",383,"1657"
2681,"porosus",449,"1623?"
2682,"BetterBot",366,"1863"
2682,"Lola",348,"1876"
2683,"BetterBot",NA,"1859"
2683,"bifftufc",NA,"1752"
2684,"BetterBot",435,"1836"
2684,"Xerxes",314,"1677"
2685,"BetterBot",NA,"1687"
2685,"lindawolk",NA,"1462"
2686,"BetterBot",NA,"1842"
2686,"marvin",NA,"1764"
2687,"BetterBot",347,"1740"
2687,"Churrrro",383,"1663"
2688,"BetterBot",348,"1696"
2688,"condorave",362,"1741"
2689,"BetterBot",NA,"1951"
2689,"jodel",NA,"1781"
2690,"BetterBot",450,"1633"
2690,"PureleyX",239,"1773?"
2691,"BetterBot",NA,"1737"
2691,"Super",NA,"1790"
2692,"BetterBot",NA,"1670"
2692,"gppa",NA,"1635"
2693,"BetterBot",NA,"1864"
2693,"Omoyedivine",NA,"1841"
2694,"BetterBot",370,"1870"
2694,"domer8t8",346,"1644"
2695,"BetterBot",432,"1879"
2695,"yiyang05",414,"1764"
2696,"Archana_Padumadasa",380,"1739"
2696,"BetterBot",362,"1875"
2697,"Affan960",410,"2011"
2697,"BetterBot",460,"1859"
2698,"BetterBot",424,"1787"
2698,"Shanny",353,"1578?"
2699,"BetterBot",319,"1714"
2699,"sas23",440,"1469?"
2700,"BetterBot",NA,"1913"
2700,"marvin",NA,"1691"
2701,"BetterBot",318,"1807"
2701,"Lola",437,"1813"
2702,"BetterBot",400,"1884"
2702,"Eloquent",405,"1775"
2703,"BetterBot",391,"1581"
2703,"freebritney",479,"1768"
2704,"BetterBot",NA,"1876"
2704,"Meith",NA,"1876"
2705,"BetterBot",306,"1819"
2705,"JNag",255,"1519?"
2706,"BetterBot",308,"1814"
2706,"otisaword",457,"1713"
2707,"BetterBot",329,"1784"
2707,"NatthanonL",411,"1916"
2708,"BetterBot",403,"1926"
2708,"naushika",417,"1500?"
2709,"bensmum",458,"1901"
2709,"BetterBot",246,"1877"
2710,"BetterBot",435,"1765"
2710,"Eloquent",369,"1775"
2711,"BetterBot",289,"1652"
2711,"EMC",395,"1545"
2712,"Amadeus",NA,"1686"
2712,"BetterBot",NA,"1908"
2713,"BetterBot",387,"1611"
2713,"Churrrro",447,"1652"
2714,"BetterBot",386,"1655"
2714,"lindawolk",311,"1477"
2715,"BetterBot",NA,"1579"
2715,"kyjo55555",NA,"1573?"
2716,"BetterBot",NA,"1549"
2716,"frs",NA,"1783"
2717,"BetterBot",NA,"1714"
2717,"rcg",NA,"1684"
2718,"BetterBot",393,"1879"
2718,"PVMG",354,"1837"
2719,"BetterBot",NA,"1696"
2719,"ktlvsq",NA,"1462?"
2720,"BetterBot",367,"1810"
2720,"earth",483,"1842"
2721,"BetterBot",578,"1862"
2721,"Manuuuuu",225,"1773"
2722,"10Dots",NA,"1620?"
2722,"BetterBot",NA,"1836"
2723,"BetterBot",422,"1714"
2723,"rcg",349,"1684"
2724,"BetterBot",NA,"1804"
2724,"JoelTeh",NA,"1537"
2725,"BetterBot",426,"1830"
2725,"Eloquent",379,"1775"
2726,"10Dots",389,"1620?"
2726,"BetterBot",387,"1898"
2727,"BetterBot",427,"1806"
2727,"Gimhan04",384,"1603"
2728,"BetterBot",343,"1707"
2728,"kiroro",410,"1550?"
2729,"BetterBot",442,"1693"
2729,"Nonna2trips",316,"1297?"
2730,"BetterBot",NA,"1669"
2730,"deathstar",NA,"1636"
2731,"BetterBot",NA,"1987"
2731,"Eloquent",NA,"1775"
2732,"BetterBot",330,"1689"
2732,"phavour",402,"1584"
2733,"Anita",318,"1567"
2733,"BetterBot",383,"1581"
2734,"BetterBot",NA,"1849"
2734,"blitztkr",NA,"1965"
2735,"BetterBot",408,"1848"
2735,"Thrillerz",348,"1727"
2736,"BetterBot",415,"1805"
2736,"EUJI_PBC2037",414,"1704"
2737,"BetterBot",449,"1786"
2737,"parameswari",275,"1380?"
2738,"BetterBot",NA,"1908"
2738,"Emeryz",NA,"1761"
2739,"BetterBot",308,"1718"
2739,"chrisdon8tsalot",409,"1529"
2740,"BetterBot",312,"1829"
2740,"franvi",396,"1725"
2741,"BetterBot",NA,"1867"
2741,"marvin",NA,"1728"
2742,"BetterBot",NA,"1860"
2742,"JoelTeh",NA,"1537"
2743,"BetterBot",445,"1957"
2743,"davidavid",294,"1696"
2744,"BetterBot",380,"1882"
2744,"Impoor",268,"1723"
2745,"BetterBot",385,"1612"
2745,"condorave",378,"1747"
2746,"BetterBot",439,"1779"
2746,"PrimordialOne",301,"1681"
2747,"BetterBot",352,"1784"
2747,"Super",337,"1845"
2748,"BetterBot",NA,"1709"
2748,"cccc",NA,"1506"
2749,"BetterBot",311,"1604"
2749,"vince",448,"1662"
2750,"BetterBot",NA,"1807"
2750,"Mohd.Irfan",NA,"1580"
2751,"BetterBot",269,"1703"
2751,"freebritney",420,"1683"
2752,"BetterBot",443,"1878"
2752,"JoelTeh",190,"1533"
2753,"BetterBot",452,"1806"
2753,"Crookshanks",316,"1823"
2754,"BetterBot",434,"1686"
2754,"Bot_vs_Bot",354,"1468?"
2755,"BetterBot",NA,"1869"
2755,"ZeMing",NA,"1919"
2756,"BetterBot",526,"1729"
2756,"pintis",226,"1366"
2757,"BetterBot",NA,"1878"
2757,"yiyang05",NA,"1767"
2758,"ApredMark",361,"1747?"
2758,"BetterBot",397,"1865"
2759,"BetterBot",347,"1848"
2759,"marvin",345,"1784"
2760,"BetterBot",439,"1867"
2760,"Super",296,"1890"
2761,"BetterBot",356,"1832"
2761,"Meith",376,"1914"
2762,"BetterBot",NA,"1727"
2762,"Churrrro",NA,"1726"
2763,"BetterBot",331,"1639"
2763,"GPeters",285,"1511"
2764,"BetterBot",NA,"1703"
2764,"Churrrro",NA,"1718"
2765,"BetterBot",NA,"1687"
2765,"strataji",NA,"1947"
2766,"BetterBot",343,"1713"
2766,"browndav",368,"1649"
2767,"BetterBot",401,"1795"
2767,"JoelTeh",272,"1532"
2768,"BetterBot",454,"1818"
2768,"MagiKrap",394,"1440?"
